program_path,revenue,quantity,null_hits,count_of_order
SEM > Social > SEM > Social > SEM > Social > Natural Search: Google > Social > Natural Search: Google > Social > Natural Search: Google > Social > SEM > Natural Search: Google > Social > Natural Search: Google > Social > Natural Search: Google > Social > Natural Search: Google > Social > Natural Search: Google > Social > Natural Search: Google > Social > SEM > Social > SEM > Social > SEM > Social > Natural Search: Google > Social > SEM,0.0,0,160,0
Email > SEO > Natural Search: Google > Email > SEM > Natural Search: Google > Email,0.0,0,160,0
absent > SEM > Natural Search: Google > SEM > Social > Natural Search: Google > SEM,0.0,0,160,0
SEM > Display > Natural Search: Google > SEM > Natural Search: Google > Social > SEM,0.0,0,160,0
Email > absent > Display > SEM > Email,0.0,0,160,0
Natural Search: Google > SEM > Email > SEO > SEM,0.0,0,160,0
Social > SEM > Social > SEM > Social > SEM > Social > SEM,0.0,0,160,0
Email > Natural Search: Bing > SEM > Email > Social > SEO > Natural Search: Google > SEM > Email > Natural Search: Bing,0.0,0,160,0
Natural Search: Bing > SEM > Natural Search: Bing > Display > SEM > Display > SEM > Display > SEM > Natural Search: Bing > SEM > Natural Search: Bing > Display > Natural Search: Bing,0.0,0,161,0
absent > SEM > Email > SEM > Email,0.0,0,161,0
Natural Search: Google > absent > SEO > Display > Email > Natural Search: Google > Email > SEM > Email,0.0,0,161,0
absent > Natural Search: Google > Social > SEM > Natural Search: Google,0.0,0,161,0
SEM > Natural Search: Google > SEM > Social > SEM > Social > SEM > Social > SEM > Natural Search: Google > SEM > Social > Natural Search: Google > SEM > Social > SEM,0.0,0,161,0
Natural Search: Google > SEM > Natural Search: Google > Display > Natural Search: Google > Display > Natural Search: Google,0.0,0,161,0
Natural Search: Bing > SEM > Social > SEO > Natural Search: Bing > SEO > Natural Search: Bing > SEM > Natural Search: Bing > SEO > Email > Natural Search: Bing,0.0,0,161,0
absent > SEO > Natural Search: Yahoo!,0.0,0,161,0
Display > Natural Search: Google > SEO > SEM,0.0,0,161,0
absent > Email > Display > SEM > Display > SEM,0.0,0,161,0
absent > SEO > Email > SEM > Display > Natural Search: Google,0.0,0,161,0
SEM > Natural Search: Google > SEM > SEO > Email > SEO > Email,0.0,0,161,0
Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > Natural Search: Bing > SEM,0.0,0,161,0
SEM > Email > Natural Search: DuckDuckGo > Email > Natural Search: Bing,0.0,0,417,0
Natural Search: Google > SEO > Natural Search: Google > SEO > Natural Search: Google > SEM > Natural Search: Google > SEM > SEO > Natural Search: Google,0.0,0,673,0
Display > Email > SEM,0.0,0,929,0
SEM > Social > SEM > Social > Natural Search: Google,0.0,0,162,0
absent > Email > Display > SEO > Email,0.0,0,162,0
Natural Search: Google > SEO > Natural Search: Google > SEM > Natural Search: Google > SEM > Email > Natural Search: Google,0.0,0,162,0
SEM > SEO > SEM > Email > SEM > Email > SEM > Natural Search: Google,0.0,0,162,0
Display > Natural Search: Google > Social > Display > Social > Natural Search: Google > Social > Natural Search: Google > Display > Natural Search: Google > SEO > Natural Search: Google,0.0,0,162,0
Natural Search: Google > Email > Natural Search: Google > Email > SEM > Email > Natural Search: Google > Email > Social > Email,0.0,0,162,0
SEM > Natural Search: Yahoo! > Display > SEM > Display > SEM > Display > SEM > Display > SEM > Display > SEM,0.0,0,162,0
SEM > Natural Search: Google > SEM > Social > Natural Search: Google > Social > Natural Search: Google > SEM > Natural Search: Google,0.0,0,162,0
absent > Natural Search: Google > SEM > Email > Natural Search: Google > Display > SEM > Natural Search: Google > SEM,0.0,0,162,0
absent > SEM > Natural Search: Bing > Email > Natural Search: Bing,0.0,0,163,0
SEO > Natural Search: Google > Email > Natural Search: Google > Email > Natural Search: Google,0.0,0,163,0
Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > Display > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google,0.0,0,163,0
Natural Search: Google > SEO > Natural Search: Google > Email > SEM > Natural Search: Google > Email > Natural Search: Google > SEM,0.0,0,163,0
Natural Search: DuckDuckGo > Natural Search: Google > Natural Search: DuckDuckGo,0.0,0,163,0
SEM > Natural Search: Google > SEM > SEO > SEM > Natural Search: Google > SEM,0.0,0,163,0
SEM > Email > SEM > Email > SEM > Natural Search: Google,0.0,0,163,0
Natural Search: Google > SEO > Natural Search: Google > SEO > Natural Search: Google > SEM > Natural Search: Google > Display > Natural Search: Google,0.0,0,163,0
absent > SEO > Natural Search: Google > absent > Natural Search: Google > SEM > Natural Search: Google > SEO > Natural Search: DuckDuckGo > Natural Search: Google > SEO > SEM > Natural Search: Google > absent > SEO > absent > Natural Search: Bing > Natural Search: DuckDuckGo > absent > SEM > absent > Natural Search: Google > SEM > Natural Search: Google > SEO > Natural Search: Google > absent > Natural Search: Google,0.0,0,163,0
absent > Natural Search: Google > SEM > Natural Search: Google > SEO > Display,0.0,0,163,0
absent > SEM > Display > Natural Search: Google > SEM > Display > SEM,0.0,0,163,0
Email > Natural Search: Google > SEM > Natural Search: Google > Email > Display > Email,0.0,0,163,0
Email > SEM > Natural Search: Google > Email > Display > Email > Natural Search: Google > Email,0.0,0,163,0
Natural Search: Google > Email > Natural Search: Google > Email > SEM > Natural Search: Google > SEM > Natural Search: Google,0.0,0,419,0
Email > absent > Email > absent > Natural Search: Google > Display > Email > SEM > Natural Search: Google > SEM > Email > Natural Search: Google,0.0,0,164,0
Natural Search: Google > SEO > Natural Search: Google > SEM > Natural Search: Google > absent > Natural Search: Google,0.0,0,164,0
Display > Natural Search: Google > Display > Natural Search: Google > Display > Natural Search: Google > Display > Natural Search: Google,0.0,0,164,0
SEM > Social > SEM > Social > SEM > Social > SEM > Natural Search: Google > SEM > SEO > SEM > Social,0.0,0,164,0
Display > SEM > SEO,0.0,0,164,0
Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEO > Email > Natural Search: Google > SEO,0.0,0,164,0
Natural Search: Google > Display > Natural Search: Google > Display > Natural Search: Google > Display > Natural Search: Google > SEM > Natural Search: Google,0.0,0,164,0
SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > Email > SEM > Natural Search: Google,0.0,0,164,0
SEM > Natural Search: Google > SEM > Display > Natural Search: Google > SEM > Display > Natural Search: Google > SEO > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google,0.0,0,420,0
SEM > Email > SEO > Email,0.0,0,420,0
SEO > absent > SEM,0.0,0,420,0
absent > Display > SEM > Natural Search: Google > Email > Natural Search: Google > Email > Natural Search: Google > Email > Natural Search: Google > SEM,0.0,0,165,0
absent > Natural Search: Google > SEO > SEM > SEO,0.0,0,165,0
absent > Natural Search: Google > Email > SEM > Email > Natural Search: Google > Email > SEM,0.0,0,165,0
Natural Search: Yahoo! > SEM > Natural Search: Google > SEO,0.0,0,165,0
absent > Display > Social > SEM,0.0,0,165,0
absent > SEO > Email > Natural Search: Google > Email,0.0,0,165,0
Email > SEO > Email > Natural Search: Google > SEM > Email,0.0,0,165,0
absent > Natural Search: Google > SEM > Natural Search: Google > SEM > SEO > Natural Search: Google > SEO > Natural Search: Google,0.0,0,165,0
absent > Natural Search: Google > SEM > SEO > Natural Search: Google > SEM > SEO,0.0,0,165,0
Email > Natural Search: Google > Email > Natural Search: Google > Email > Natural Search: Google > Email > Natural Search: Google > Email,0.0,0,165,0
SEM > Natural Search: Google > Display > Natural Search: Yahoo! > absent > SEM,0.0,0,165,0
SEM > Natural Search: Bing > Social > SEM > Social > Natural Search: Bing,0.0,0,165,0
Natural Search: Google > Display > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEO > Social > SEM > Natural Search: Google > Social > SEM > Natural Search: Google > SEM > Social,0.0,0,165,0
Email > SEM > Email > Natural Search: Google > Email > SEM > SEO > SEM > SEO > Email > SEO,0.0,0,166,0
Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: DuckDuckGo,0.0,0,166,0
Email > Social > Email > Natural Search: Google > Email,0.0,0,166,0
Social > Natural Search: Google > SEM > Social,0.0,0,166,0
Display > Natural Search: Google > Display > Email > Natural Search: Google > Display > SEM > Natural Search: Google > SEM > Natural Search: Google,0.0,0,166,0
SEM > Natural Search: Google > SEO > Natural Search: Google > SEM > Email > Natural Search: Google > SEO > Natural Search: Google > SEM,0.0,0,166,0
Natural Search: DuckDuckGo > SEO > Email,0.0,0,166,0
Email > SEM > Display > Email,0.0,0,166,0
Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google,0.0,0,1190,0
Natural Search: Google > SEO > SEM > Email > SEM,0.0,0,167,0
absent > SEM > Natural Search: Yahoo! > SEO > SEM,0.0,0,167,0
Email > SEM > Email > SEM > Natural Search: Google,0.0,0,167,0
absent > Display > Natural Search: Google > SEM > Social > SEM,0.0,0,167,0
Display > Natural Search: Google > SEM > SEO > Email > SEM > Email,0.0,0,167,0
Natural Search: Google > SEM > Natural Search: Yahoo! > SEM > Natural Search: Google > SEM,0.0,0,167,0
absent > Display > Social,0.0,0,167,0
SEM > Email > Natural Search: Yahoo! > Email > Natural Search: Yahoo! > Email,0.0,0,167,0
Natural Search: Google > SEM > SEO > Natural Search: Google > SEO > Email,0.0,0,167,0
SEM > SEO > Email > SEO > SEM > Email,0.0,0,167,0
SEM > Natural Search: Yahoo! > SEM > Natural Search: Yahoo! > SEM > Email,0.0,0,167,0
SEM > Natural Search: Google > absent > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google,0.0,0,423,0
Natural Search: Yahoo! > Natural Search: DuckDuckGo > Natural Search: Yahoo! > Natural Search: DuckDuckGo > Natural Search: Yahoo! > Natural Search: DuckDuckGo > Natural Search: Yahoo! > Natural Search: DuckDuckGo > Natural Search: Yahoo! > Natural Search: DuckDuckGo > Natural Search: Yahoo!,0.0,0,423,0
Natural Search: Google > Natural Search: Bing > SEO > Natural Search: Google,0.0,0,168,0
SEM > Email > SEM > Natural Search: Bing > Natural Search: Google > Natural Search: Bing > Social > Natural Search: Bing,0.0,0,168,0
absent > SEM > Natural Search: Google > Social > Natural Search: Google > SEM > Natural Search: Google,0.0,0,168,0
Natural Search: Bing > Natural Search: Google > Display,0.0,0,168,0
SEM > Display > SEM > Display > SEM > SEO > SEM > Natural Search: Google > SEM,0.0,0,168,0
Natural Search: Yahoo! > Video > Natural Search: Yahoo!,0.0,0,168,0
Email > Display > Natural Search: Yahoo! > Email,0.0,0,168,0
Natural Search: Google > SEM > Natural Search: Bing > SEM > Natural Search: Yahoo! > SEM,0.0,0,168,0
Display > Natural Search: Google > Email > SEO > Email > SEO,0.0,0,168,0
Natural Search: Google > SEM > Natural Search: Google > SEM > SEO > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEO > SEM,0.0,0,168,0
SEM > Natural Search: Google > SEM > SEO > SEM > Natural Search: Google > SEM > SEO > SEM > Email,0.0,0,424,0
SEM > Social > SEM > Natural Search: Google > SEM > SEO > SEM > absent > Natural Search: Google > SEM > Social > Display > Natural Search: Google,0.0,0,169,0
Natural Search: Google > Email > SEM > Email > SEO > Natural Search: Google > SEO > SEM > Natural Search: Google > SEM > Natural Search: Google,0.0,0,169,0
Natural Search: Google > SEM > Natural Search: Google > Email > Natural Search: Google > SEO > Email,0.0,0,169,0
Natural Search: Google > SEM > absent > SEM > Natural Search: Google > SEM > Natural Search: Google > Display,0.0,0,169,0
absent > SEM > Natural Search: Yahoo! > SEM,0.0,0,169,0
absent > SEO > Email > Social > Email > SEM > Email > SEM > Email > SEO > Email > Social,0.0,0,169,0
Email > SEO > Natural Search: Google > Email > Natural Search: Google > Email,0.0,0,169,0
Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEO > Display > Natural Search: Google,0.0,0,169,0
SEM > absent > SEM > absent > SEM > Display > Natural Search: Google > Display > SEM > Display,0.0,0,169,0
absent > SEM > Display > SEO > SEM > Natural Search: Google,0.0,0,169,0
absent > SEM > absent > Natural Search: Bing > Email > Natural Search: Bing > Display > Email > SEM,0.0,0,169,0
absent > Natural Search: Google > SEM > Natural Search: Google > SEM > Email > Natural Search: Google > SEM,0.0,0,169,0
absent > Natural Search: Google > SEM > SEO > Natural Search: Bing > SEO > SEM,0.0,0,425,0
Email > Social > Email > Social > Natural Search: Bing > Social,0.0,0,425,0
SEM > Display > Natural Search: Google > Display > Natural Search: Google > Display,0.0,0,170,0
absent > Natural Search: Google > Display > Natural Search: Google > SEM,0.0,0,170,0
Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEO > Natural Search: Google > SEM,0.0,0,170,0
SEM > Email > Natural Search: Google > SEO > Natural Search: Google > SEO > Natural Search: Google > SEO > Natural Search: Google > SEO > Natural Search: Google,0.0,0,170,0
absent > SEM > Social > SEM > Social > SEM > Social > SEM > Natural Search: Google,0.0,0,170,0
Natural Search: Google > SEM > Display > Natural Search: Google > SEO > Natural Search: Google > SEO,0.0,0,170,0
Email > SEM > Natural Search: Bing > Email,0.0,0,170,0
absent > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > Social > Natural Search: Google > SEM > Natural Search: Google,0.0,0,170,0
Natural Search: Google > SEM > Email > Display > absent > Display > absent > Display > SEM > Display,0.0,0,170,0
Natural Search: Google > SEO > Email > SEO > Email,0.0,0,170,0
Natural Search: Google > SEO > Natural Search: Google > SEM > Email,0.0,0,426,0
absent > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Email > SEM,0.0,0,426,0
SEO > Natural Search: Google > SEM > Natural Search: Google > SEM > absent > SEM > absent > SEM > absent > SEM > Natural Search: Google > absent > Display > SEO > Display,0.0,0,426,0
absent > Natural Search: Google > SEM > Social > SEM > Natural Search: Google > SEM > Social > Natural Search: Google > SEM > Social > Natural Search: Google > Email > Natural Search: Google > SEM,0.0,0,171,0
SEM > Natural Search: Yahoo! > SEM > Natural Search: Yahoo! > SEM > SEO > Email,0.0,0,171,0
Natural Search: Google > SEO > Natural Search: Google > Email > SEO > Natural Search: Google > Email > Natural Search: Google > SEM > Natural Search: Google > Email > Natural Search: Google > SEM,0.0,0,171,0
Display > Natural Search: Google > Display > Email > SEO > Email,0.0,0,171,0
Natural Search: Bing > SEO > Natural Search: Bing > SEO > Natural Search: Bing > SEO > Natural Search: Bing,0.0,0,171,0
Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Display > SEM > Display > SEM > Natural Search: Google > Display > SEM > Display,0.0,0,171,0
Natural Search: Google > Display > Natural Search: Google > SEO > Natural Search: Google > Display > SEO > Natural Search: Google > Display > Natural Search: Google > Social > Natural Search: Google > SEM > Display,0.0,0,171,0
